Name,Beer_ID,ABV,IBU,Brewery_id,Style,Ounces,Brew_ID,City,State
Lucky Buck,1890,0.04,34,282,Irish Dry Stout,16,282,Ridgefield Park,NJ
Leatherhead Red,1889,0.052,NA,283,American Amber / Red Ale,12,283,Kearney,NE
Cropduster Mid-American IPA,1222,0.065,NA,283,American IPA,12,283,Kearney,NE
Golden Frau Honey Wheat,122,0.075,NA,283,Braggot,12,283,Kearney,NE
Cornstalker Dark Wheat,121,NA,NA,283,American Dark Wheat Ale,12,283,Kearney,NE
Thrasher Session India Pale Ale,1886,0.045,44,284,American IPA,12,284,Hays,KS
Gutch English Style Mild Ale,1885,0.05,16,284,English Pale Mild Ale,12,284,Hays,KS
Hop Freak,1884,0.087,80,285,American Double / Imperial IPA,16,285,Milwaukee,WI
Louie's Demise Amber Ale,1272,0.051,24,285,American Amber / Red Ale,16,285,Milwaukee,WI
Hop Happy,1080,0.075,51,285,American IPA,16,285,Milwaukee,WI
Booyah Farmhouse Ale,932,0.065,20,285,Saison / Farmhouse Ale,16,285,Milwaukee,WI
O-Gii,776,0.092,NA,285,Witbier,16,285,Milwaukee,WI
Flaming Damsel Lager (2010),172,0.048,18,285,Vienna Lager,16,285,Milwaukee,WI
Louie’s Demise Immort-Ale (2010),171,0.051,24,285,American Amber / Red Ale,16,285,Milwaukee,WI
Whitecap Wit,1882,0.048,16,286,Witbier,16,286,Port Clinton,OH
Seiche Scottish Ale,1881,0.078,16,286,Scottish Ale,16,286,Port Clinton,OH
Truck Stop Honey Brown Ale,1876,0.06,NA,287,English Brown Ale,12,287,Gadsden,AL
Naked Pig Pale Ale,1875,0.06,43,287,American Pale Ale (APA),12,287,Gadsden,AL
El Chingon IPA,1874,0.076,73,288,American IPA,12,288,Dallas,TX
Block Party Robust Porter,1873,0.057,40,288,American Porter,12,288,Dallas,TX
Local Buzz,1872,0.052,20,288,American Blonde Ale,12,288,Dallas,TX
Saint Archer White Ale,1868,0.05,15,289,Witbier,12,289,San Diego,CA
Saint Archer IPA,1867,0.068,66,289,American IPA,12,289,San Diego,CA
Saint Archer Pale Ale,1865,0.052,40,289,American Pale Ale (APA),12,289,San Diego,CA
Saint Archer Blonde,1864,0.048,22,289,Kölsch,12,289,San Diego,CA
Rogue American Amber Ale,1860,0.051,NA,290,American Amber / Red Ale,16,290,Newport,OR
Supergoose IPA,1857,0.069,67,291,American IPA,12,291,Seattle,WA
Hale's Pale American Ale,1440,0.047,NA,291,American Pale Ale (APA),12,291,Seattle,WA
IPA & a Half,1856,0.073,87,292,American IPA,12,292,Idaho Springs,CO
Ornery Amber Lager (2003),736,0.055,33,292,Vienna Lager,12,292,Idaho Springs,CO
Tarnation California-Style Lager,1855,0.053,NA,293,California Common / Steam Beer,12,293,Lewiston,ME
On the Count of 3 (2015),1778,0.07,42,293,Hefeweizen,16,293,Lewiston,ME
Summer Swelter,1209,0.047,NA,293,American Pale Wheat Ale,12,293,Lewiston,ME
Phantom Punch Winter Stout,954,0.068,NA,293,Foreign / Export Stout,12,293,Lewiston,ME
Hayride Autumn Ale,910,0.066,NA,293,Rye Beer,12,293,Lewiston,ME
Celsius Summer Ale (2012),707,0.047,NA,293,American Pale Wheat Ale,12,293,Lewiston,ME
Amber Road,533,0.055,35,293,American Amber / Red Ale,12,293,Lewiston,ME
Pamola Xtra Pale Ale,183,0.049,28,293,American Pale Ale (APA),12,293,Lewiston,ME
Stowaway IPA,182,0.069,69,293,American IPA,12,293,Lewiston,ME
Blue Boots IPA,1854,0.069,NA,294,American IPA,16,294,Northamtpon,MA
American India Red Ale,1850,0.071,83,295,American Strong Ale,12,295,Denver,CO
American Red Porter,1849,0.071,45,295,American Porter,12,295,Denver,CO
American Red Saison,1848,0.078,34,295,Saison / Farmhouse Ale,12,295,Denver,CO
Colorado Red Ale,1847,0.066,44,295,American Amber / Red Ale,12,295,Denver,CO
Wachusett Light IPA,1846,0.04,37,296,American IPA,12,296,Westminster,MA
Green Monsta IPA,1845,0.06,55,296,American IPA,12,296,Westminster,MA
Wachusett IPA,1844,0.056,50,296,American IPA,12,296,Westminster,MA
Strawberry White,1843,0.047,NA,296,Witbier,12,296,Westminster,MA
Larry Imperial IPA,1418,0.085,85,296,American Double / Imperial IPA,12,296,Westminster,MA
Wachusett Summer,1038,0.047,NA,296,American Pale Wheat Ale,12,296,Westminster,MA
Country Pale Ale,1030,0.051,17,296,English Pale Ale,12,296,Westminster,MA
Wachusett Light IPA (2013),1029,0.04,37,296,American IPA,12,296,Westminster,MA
Pumpkan,908,0.052,20,296,Pumpkin Ale,12,296,Westminster,MA
Wachusett Blueberry Ale,619,0.045,10,296,Fruit / Vegetable Beer,12,296,Westminster,MA
Green Monsta IPA,618,0.06,55,296,American IPA,12,296,Westminster,MA
Hefe Lemon,1838,0.049,30,297,Radler,12,297,Portland,OR
Hefe Black,1837,0.049,30,297,Hefeweizen,12,297,Portland,OR
Widmer Brothers Hefeweizen,1836,0.049,30,297,Hefeweizen,12,297,Portland,OR
Provision,1835,0.042,25,298,Saison / Farmhouse Ale,12,298,Pittsburgh,PA
One Nut Brown,1834,0.047,28,298,American Brown Ale,12,298,Pittsburgh,PA
Hop Farm IPA,1833,0.058,45,298,American IPA,12,298,Pittsburgh,PA
Adam's Stout,1832,0.058,40,299,American Stout,12,299,York,PA
American Hero,1688,0.057,42,299,American Amber / Red Ale,12,299,York,PA
Schweet Ale,1687,0.052,20,299,Fruit / Vegetable Beer,12,299,York,PA
Irregardless IPA,1686,0.065,75,299,American IPA,12,299,York,PA
Our Legacy IPA,1831,0.065,60,300,American IPA,12,300,Utica,NY
Saranac Shandy,1359,0.042,NA,300,Shandy,12,300,Utica,NY
Our Legacy IPA,1135,0.065,60,300,American IPA,16,300,Utica,NY
Saranac Golden Pilsener (2003),960,0.051,NA,300,German Pilsener,12,300,Utica,NY
Saranac Adirondack Light (2002),959,0.045,NA,300,Light Lager,12,300,Utica,NY
DAX Light (1998),958,0.045,NA,300,Light Lager,12,300,Utica,NY
Saranac Traditional Lager (2000),957,0.048,NA,300,American Pale Lager,12,300,Utica,NY
Pomegranate Wheat (2008),956,0.047,NA,300,Fruit / Vegetable Beer,12,300,Utica,NY
Blueberry Blonde Ale,773,0.05,12,300,American Blonde Ale,12,300,Utica,NY
Saranac White IPA,686,0.06,NA,300,American IPA,12,300,Utica,NY
Saranac Summer Ale (2011),453,0.047,NA,300,American Pale Wheat Ale,12,300,Utica,NY
Saranac Pale Ale (12 oz.),150,0.055,NA,300,English Pale Ale,12,300,Utica,NY
Saranac Pale Ale (16 oz.),133,0.055,NA,300,English Pale Ale,16,300,Utica,NY
Porch Rocker,1830,0.045,8,301,Radler,12,301,Boston,MA
Rebel IPA,1629,0.065,45,301,American IPA,16,301,Boston,MA
Cold Snap,1601,0.055,NA,301,Witbier,12,301,Boston,MA
Samuel Adams Winter Lager,1427,0.056,NA,301,Bock,12,301,Boston,MA
Boston Lager,1349,0.049,30,301,Vienna Lager,16,301,Boston,MA
Boston Lager,1310,0.049,30,301,Vienna Lager,12,301,Boston,MA
Samuel Adams Octoberfest,1281,0.053,15,301,Märzen / Oktoberfest,12,301,Boston,MA
Samuel Adams Summer Ale,1144,0.053,7,301,American Pale Wheat Ale,12,301,Boston,MA
Boston Lager,1143,0.049,30,301,Vienna Lager,12,301,Boston,MA
Hopsmith Pale Lager,1828,0.06,NA,302,American Pale Lager,16,302,Danville,PA
Falling Down Brown Ale,1487,0.065,65,302,American Brown Ale,16,302,Danville,PA
Resolution Rye Stout,1486,0.068,NA,302,American Stout,16,302,Danville,PA
Plowshare Porter,1485,0.055,NA,302,American Porter,16,302,Danville,PA
Old Forge Pumpkin Ale,1394,0.046,20,302,Pumpkin Ale,16,302,Danville,PA
Endless Sun Ale,1381,0.045,NA,302,American Pale Wheat Ale,16,302,Danville,PA
Celestial Blonde Ale,900,0.065,NA,302,American Blonde Ale,16,302,Danville,PA
Overbite IPA,891,0.075,NA,302,American IPA,16,302,Danville,PA
T-Rail Pale Ale,509,0.055,NA,302,American Pale Ale (APA),16,302,Danville,PA
Endless Summer Ale (2011),508,0.048,NA,302,American Pale Wheat Ale,16,302,Danville,PA
Squatters Full Suspension Pale Ale,1826,0.04,NA,303,American Pale Ale (APA),12,303,Salt Lake City,UT
Squatters Hop Rising Double IPA,1825,0.09,75,303,American Double / Imperial IPA,12,303,Salt Lake City,UT
Devastator Double Bock,1824,0.08,NA,303,Doppelbock,12,303,Salt Lake City,UT
Wasatch Ghostrider White IPA,1823,0.06,NA,303,American White IPA,12,303,Salt Lake City,UT
Wasatch Ghostrider White IPA (2014),1682,0.06,NA,303,American White IPA,12,303,Salt Lake City,UT
Wasatch Apricot Hefeweizen,1681,0.04,NA,303,Fruit / Vegetable Beer,12,303,Salt Lake City,UT
Squatters Hop Rising Double IPA (2014),1680,0.09,75,303,American Double / Imperial IPA,12,303,Salt Lake City,UT
Squatters Full Suspension Pale Ale,1679,0.04,NA,303,American Pale Ale (APA),12,303,Salt Lake City,UT
#9,1813,0.051,20,304,Fruit / Vegetable Beer,16,304,South Burlington,VT
Elder Betty,1113,0.055,13,304,Hefeweizen,12,304,South Burlington,VT
#9,360,0.051,20,304,Fruit / Vegetable Beer,12,304,South Burlington,VT
Quarter Mile Double IPA,1812,0.08,80,305,American Double / Imperial IPA,12,305,Canton,MA
Marblehead,1811,0.055,NA,306,American Amber / Red Ale,16,306,Everett,MA
Hoptopus Double IPA,1806,0.088,108,307,American Double / Imperial IPA,16,307,Virginia Beach,VA
Rodeo Rye Pale Ale,1805,0.042,35,308,American Pale Ale (APA),12,308,Garden City,ID
Outlaw IPA,1048,0.062,65,308,American IPA,12,308,Garden City,ID
North Fork Lager,1043,0.044,NA,308,American Pale Lager,12,308,Garden City,ID
Payette Pale Ale,890,0.048,35,308,American Pale Ale (APA),12,308,Garden City,ID
Mutton Buster,775,0.055,25,308,American Brown Ale,12,308,Garden City,ID
"You're My Boy, Blue",1802,0.05,NA,309,Fruit / Vegetable Beer,12,309,Tampa,FL
Last Stop IPA,1801,0.072,60,309,American IPA,12,309,Tampa,FL
Rollin Dirty Red Ale,1800,0.05,21,309,Irish Red Ale,12,309,Tampa,FL
Are Wheat There Yet?,1799,0.055,28,309,American Pale Wheat Ale,12,309,Tampa,FL
Thanksgiving Ale,1798,0.05,NA,310,Kölsch,12,310,Boise,ID
Double Dagger Imperial IPA,1655,0.092,NA,310,American Double / Imperial IPA,12,310,Boise,ID
Dagger Falls IPA,1596,0.063,100,310,American IPA,12,310,Boise,ID
Dagger Falls IPA,1595,0.063,100,310,American IPA,12,310,Boise,ID
Socktoberfest,1482,0.06,NA,310,Märzen / Oktoberfest,16,310,Boise,ID
Hopnoxious Imperial IPA,1447,0.079,NA,310,American Double / Imperial IPA,12,310,Boise,ID
Barrel Aged Seven Devils Imperial Stout,1425,0.099,NA,310,American Double / Imperial Stout,12,310,Boise,ID
Boise Co-Op Two Score Ale,1424,0.055,NA,310,Saison / Farmhouse Ale,16,310,Boise,ID
Sockeye Belgian Style Summer Ale,1298,0.05,NA,310,Witbier,16,310,Boise,ID
Sockeye Maibock,1181,0.064,NA,310,Maibock / Helles Bock,12,310,Boise,ID
Old Devil's Tooth,1160,0.099,100,310,American Barleywine,12,310,Boise,ID
Galena Golden,1152,0.043,NA,310,American Blonde Ale,12,310,Boise,ID
Hell-Diver Pale Ale,1151,0.052,32,310,American Pale Ale (APA),12,310,Boise,ID
Woolybugger Wheat,1150,0.046,12,310,American Pale Wheat Ale,12,310,Boise,ID
Power House Porter,1076,0.057,NA,310,American Porter,12,310,Boise,ID
Winterfest,995,0.084,90,310,American Strong Ale,16,310,Boise,ID
Dagger Falls IPA,879,0.063,100,310,American IPA,12,310,Boise,ID
Black Bay Milk Stout,1797,0.05,NA,311,Milk / Sweet Stout,12,311,San Francisco,CA
Atom Splitter Pale Ale,1437,0.05,NA,311,American Pale Ale (APA),12,311,San Francisco,CA
Filthy Hoppin' IPA,1795,0.065,72,312,American IPA,16,312,Woodinville,WA
Thunder Ann,1793,0.055,37,313,American Pale Ale (APA),12,313,Nashville,TN
Iron Butt Red Ale,1792,0.058,39,314,American Amber / Red Ale,12,314,Meridian,ID
Initial Point India Pale Ale,1609,0.071,92,314,American IPA,12,314,Meridian,ID
Hot Date Ale,1791,0.06,20,315,Chile Beer,16,315,Bucryus,MO
Masked Bandit IPA,1540,0.07,NA,315,American Black Ale,16,315,Bucryus,MO
Sweet Potato Ale,1491,0.06,24,315,Fruit / Vegetable Beer,16,315,Bucryus,MO
Float Trip Ale,1335,0.045,18,315,American Blonde Ale,16,315,Bucryus,MO
Old Tom Porter,847,0.055,25,315,American Porter,16,315,Bucryus,MO
Black Walnut Wheat,846,0.045,18,315,American Dark Wheat Ale,16,315,Bucryus,MO
McKinney Eddy Amber Ale,521,0.055,20,315,American Amber / Red Ale,16,315,Bucryus,MO
Missouri Mule India Pale Ale,479,0.07,70,315,American IPA,16,315,Bucryus,MO
Lost River Blonde Ale,1789,0.049,NA,316,American Blonde Ale,16,316,Avon,IN
Monon Wheat,1788,0.054,NA,316,Witbier,16,316,Avon,IN
Floyd's Folly,1787,0.08,NA,316,Scottish Ale,16,316,Avon,IN
Half Court IPA,1786,0.063,NA,316,American IPA,16,316,Avon,IN
Appreciation Ale,1784,NA,NA,317,American IPA,16,317,Wilmington,DE
Toughcats IPA,1783,0.072,NA,318,American IPA,16,318,Belfast,ME
Tug Pale Ale,1717,0.05,NA,318,American Pale Ale (APA),16,318,Belfast,ME
Sexy Chaos,1716,0.099,NA,318,Russian Imperial Stout,16,318,Belfast,ME
Ace Hole American Pale Ale,1516,0.063,NA,318,American Pale Ale (APA),16,318,Belfast,ME
Cant Dog Imperial Pale Ale,725,0.097,NA,318,American Double / Imperial IPA,16,318,Belfast,ME
All Nighter Ale,1776,0.045,NA,319,Extra Special / Strong Bitter (ESB),12,319,Williamsburg,MA
Banner American Rye,1644,0.045,20,319,Rye Beer,12,319,Williamsburg,MA
Banner American Ale,1643,0.035,45,319,American Amber / Red Ale,12,319,Williamsburg,MA
12 Man Pale Ale,1773,0.045,NA,320,American Pale Ale (APA),12,320,Centralia,WA
Jacaranada Rye IPA,1772,0.067,60,321,American IPA,16,321,Claremont,CA
Lil SIPA,1771,0.05,55,322,American IPA,16,322,Lockland,OH
Hop Bomber Rye Pale Ale,1654,0.055,60,322,American Pale Ale (APA),16,322,Lockland,OH
Voodoo Love Child,1770,0.092,25,323,Tripel,12,323,Meadville,PA
White Magick of the Sun,1769,0.079,23,323,Witbier,12,323,Meadville,PA
Wynona's Big Brown Ale,1730,0.075,31,323,American Brown Ale,12,323,Meadville,PA
Gran Met,1729,0.092,25,323,Belgian Strong Pale Ale,12,323,Meadville,PA
Good Vibes IPA,1603,0.073,85,323,American IPA,12,323,Meadville,PA
Pilzilla,1488,0.075,85,323,American Double / Imperial Pilsner,12,323,Meadville,PA
Geary's Pale Ale,1763,0.045,NA,324,English Pale Ale,12,324,Portland,ME
Geary's Summer Ale,1311,0.06,NA,324,Kölsch,12,324,Portland,ME
GreyBeard™ IPA,1760,0.069,51,325,American IPA,12,325,Black Mountain,NC
Pisgah Pale Ale,1759,0.057,31,325,American Pale Ale (APA),12,325,Black Mountain,NC
County Line IPA,1758,0.066,NA,326,American IPA,12,326,Croydon,PA
Trauger Pilsner,1757,0.048,NA,326,German Pilsener,12,326,Croydon,PA
When Helles Freezes Over,1756,0.056,18,327,Munich Helles Lager,12,327,Saint Louis,MO
Morgan Street Oktoberfest,1617,0.049,24,327,Märzen / Oktoberfest,12,327,Saint Louis,MO
Honey Wheat,1052,0.047,14,327,American Pale Wheat Ale,12,327,Saint Louis,MO
Black Bear Dark Lager,1051,0.046,24,327,Schwarzbier,12,327,Saint Louis,MO
Golden Pilsner,1046,0.05,35,327,German Pilsener,12,327,Saint Louis,MO
Heyoka IPA,1753,0.07,NA,328,American IPA,16,328,Chicago,IL
Guest Lager,1448,0.08,NA,328,American Double / Imperial Pilsner,16,328,Chicago,IL
Pony Pilsner,1134,0.057,NA,328,German Pilsener,16,328,Chicago,IL
Akari Shogun American Wheat Ale,1066,0.055,NA,328,American Pale Wheat Ale,16,328,Chicago,IL
Meat Wave,849,0.06,NA,328,English India Pale Ale (IPA),16,328,Chicago,IL
Over Ale,352,0.06,NA,328,American Brown Ale,16,328,Chicago,IL
Gossamer Golden Ale,149,0.042,NA,328,American Blonde Ale,16,328,Chicago,IL
Daisy Cutter Pale Ale,148,0.052,NA,328,American Pale Ale (APA),16,328,Chicago,IL
Just IPA,1749,0.046,45,329,American IPA,12,329,Burlington,VT
Bronx Summer Pale Ale,1748,0.052,16,330,American Pale Ale (APA),16,330,Bronx,NY
Bronx Black Pale Ale,1747,0.057,46,330,American Black Ale,16,330,Bronx,NY
Bronx Pale Ale,1037,0.063,50,330,American Pale Ale (APA),16,330,Bronx,NY
Dead Armadillo Amber Ale,1746,0.063,37,331,American Amber / Red Ale,12,331,Tulsa,OK
Farmer Ted's Cream Ale,1744,0.056,NA,332,Cream Ale,12,332,Morganton,NC
Firewater India Pale Ale,1743,0.052,NA,332,American IPA,12,332,Morganton,NC
White Zombie Ale,1742,0.047,NA,332,Witbier,12,332,Morganton,NC
King Winterbolt Winter Ale,1719,0.07,NA,332,Winter Warmer,12,332,Morganton,NC
White Zombie Ale,638,0.047,NA,332,Witbier,12,332,Morganton,NC
Firewater India Pale Ale,507,0.052,NA,332,American IPA,12,332,Morganton,NC
Farmer Ted's Farmhouse Cream Ale,480,0.056,NA,332,Cream Ale,12,332,Morganton,NC
A Slice of Hefen,1741,0.054,15,333,Hefeweizen,16,333,Albuquerque,NM
Elevated IPA,664,0.072,100,333,American IPA,16,333,Albuquerque,NM
Sprocket Blonde Ale (2006),1735,0.05,NA,334,American Blonde Ale,12,334,Diamond Springs,CA
Sprocket Pale Ale (2006),1734,0.05,NA,334,American Pale Ale (APA),12,334,Diamond Springs,CA
Curious Traveler Shandy,1732,0.044,NA,335,Shandy,12,335,Burlington,VT
Iron Horse Pale Ale,1722,0.05,32,336,American Pale Ale (APA),12,336,Fargo,ND
Stone's Throw IPA,1435,0.045,19,336,Scottish Ale,12,336,Fargo,ND
Wood Chipper India Pale Ale,1434,0.067,70,336,American IPA,12,336,Fargo,ND
Big Sky IPA,1714,0.062,65,337,American IPA,12,337,Missoula,MT
Scape Goat Pale Ale,1713,0.05,40,337,English Pale Ale,12,337,Missoula,MT
Montana Trout Slayer Ale,1712,0.05,35,337,American Pale Wheat Ale,12,337,Missoula,MT
Moose Drool Brown Ale,1711,0.051,26,337,American Brown Ale,12,337,Missoula,MT
Powder Hound Winter Ale,1456,0.072,60,337,English Strong Ale,12,337,Missoula,MT
Moose Drool Brown Ale (2011),767,0.051,26,337,American Brown Ale,12,337,Missoula,MT
Montana Trout Slayer Ale (2012),766,0.05,35,337,American Pale Wheat Ale,12,337,Missoula,MT
Big Sky IPA (2012),579,0.062,65,337,American IPA,12,337,Missoula,MT
Summer Honey,168,0.047,NA,337,American Blonde Ale,12,337,Missoula,MT
Scape Goat Pale Ale (2010),159,0.05,40,337,English Pale Ale,12,337,Missoula,MT
Montana Trout Slayer Ale (2009),35,0.05,35,337,American Pale Wheat Ale,12,337,Missoula,MT
Moose Drool Brown Ale (2009),34,0.051,26,337,American Brown Ale,12,337,Missoula,MT
Wick For Brains,1705,0.061,11,338,Pumpkin Ale,12,338,Papillion,NE
Nebraska India Pale Ale,1148,0.065,65,338,American IPA,12,338,Papillion,NE
EOS Hefeweizen,1147,0.048,10,338,Hefeweizen,12,338,Papillion,NE
Brunette Nut Brown Ale,1146,0.048,15,338,English Brown Ale,12,338,Papillion,NE
Cardinal Pale Ale,1145,0.057,29,338,American Pale Ale (APA),12,338,Papillion,NE
Uncle John's Apple Cherry Cider,1704,0.065,NA,339,Cider,16,339,St. John's,MI
Uncle John's Apricot Apple Cider,1703,0.065,NA,339,Cider,16,339,St. John's,MI
Draught Hard Apple Cider,877,0.065,NA,339,Cider,16,339,St. John's,MI
Be Hoppy IPA,1697,0.065,69,340,American IPA,16,340,Worcester,MA
Category 3 IPA,1685,0.061,64,341,American IPA,12,341,Boynton Beach,FL
Hula Hoppie Session IPA,1684,0.048,NA,342,American IPA,12,342,Palisade,CO
Dirty Hippie Dark Wheat,927,0.053,NA,342,American Dark Wheat Ale,12,342,Palisade,CO
KelSo Nut Brown Lager,1678,0.057,19,343,Euro Dark Lager,12,343,Brooklyn,NY
KelSo India Pale Ale,1572,0.06,64,343,American IPA,12,343,Brooklyn,NY
KelSo Pilsner,1348,0.055,23,343,Czech Pilsener,12,343,Brooklyn,NY
The Great Return,1677,0.075,70,344,American IPA,16,344,Richmond,VA
Hardywood Cream Ale,1331,0.044,18,344,Cream Ale,12,344,Richmond,VA
Capital Trail Pale Ale,1270,0.056,55,344,American Pale Ale (APA),12,344,Richmond,VA
Troopers Alley IPA,1676,0.059,135,345,American IPA,12,345,Abingdon,VA
Madra Allta,1675,0.064,95,346,American IPA,12,346,Erie,PA
Duluchan India Pale Ale,1249,0.056,70,346,American IPA,12,346,Erie,PA
Chaotic Double IPA,1674,0.099,93,347,American Double / Imperial IPA,12,347,Santee,CA
Manzanita IPA,1673,0.08,88,347,American IPA,12,347,Santee,CA
Riverwalk Blonde Ale,1672,0.06,25,347,American Blonde Ale,12,347,Santee,CA
Gillespie Brown Ale,1671,0.095,49,347,American Brown Ale,12,347,Santee,CA
Manzanita Pale Ale,1670,0.066,44,347,American Pale Ale (APA),12,347,Santee,CA
Cack-A-Lacky,1658,0.05,NA,348,American Pale Ale (APA),12,348,Durham,NC
Leprechaun Lager,1657,0.04,NA,349,American Pale Lager,12,349,South Bend,IN
White Cap White IPA,1652,0.042,NA,350,American White IPA,16,350,Green Bay,WI
Chai Ale,1649,0.051,15,351,Herbed / Spiced Beer,16,351,San Luis Obispo,CA
Lucky Day IPA,1648,0.072,85,351,American IPA,16,351,San Luis Obispo,CA
Terrace Hill Double IPA,1647,0.095,99,351,American Double / Imperial IPA,16,351,San Luis Obispo,CA
Catch 23,1646,0.075,77,351,American Black Ale,16,351,San Luis Obispo,CA
Westfield Octoberfest,1645,0.057,22,352,Märzen / Oktoberfest,12,352,Westfield,MA
Pop's Old Fashioned Lager,1551,0.052,NA,352,American Amber / Red Lager,12,352,Westfield,MA
Charlie in the Rye,1550,0.058,55,352,American IPA,12,352,Westfield,MA
Bleeding Buckeye Red Ale,1642,0.057,NA,353,Extra Special / Strong Bitter (ESB),16,353,Columbus,OH
Aslan Kölsch,1640,0.048,NA,354,Kölsch,16,354,Bellingham,WA
Aslan IPA,1639,0.077,NA,354,American IPA,16,354,Bellingham,WA
Aslan Amber,1638,0.077,NA,354,American Amber / Red Ale,16,354,Bellingham,WA
Bellingham Beer Week 2013 Collaboration,1637,0.08,NA,355,Belgian Strong Dark Ale,16,355,Bellingham,WA
Local 5 Pale Ale,1636,0.056,NA,356,American Pale Ale (APA),16,356,Monument,CO
Devils Head Red Ale,1518,0.073,NA,356,American Amber / Red Ale,16,356,Monument,CO
Elephant Rock IPA,1384,0.07,75,356,American IPA,12,356,Monument,CO
Festivus (1),1628,0.072,NA,357,Winter Warmer,12,357,Philadelphia,PA
Manayunk Oktoberfest,1626,0.067,NA,357,Märzen / Oktoberfest,12,357,Philadelphia,PA
Belgian Style Session Ale,1625,0.045,21,357,Belgian Pale Ale,12,357,Philadelphia,PA
Manayunk IPA,1624,0.055,NA,357,American IPA,12,357,Philadelphia,PA
Yunkin' Punkin',1600,0.055,NA,357,Pumpkin Ale,12,357,Philadelphia,PA
Summer Paradise,1484,0.05,18,357,American Pale Wheat Ale,12,357,Philadelphia,PA
Monk from the 'Yunk,1356,0.09,30,357,Tripel,12,357,Philadelphia,PA
Schuylkill Punch,1355,0.06,14,357,Fruit / Vegetable Beer,12,357,Philadelphia,PA
Dreamin' Double IPA,1334,0.085,85,357,American Double / Imperial IPA,12,357,Philadelphia,PA
Cleveland Beer Week 2013,1627,0.053,NA,358,Munich Helles Lager,16,358,Cleveland,OH
Lift Off IPA,1623,0.072,NA,359,American IPA,16,359,Shelbyville,IN
Jam Session,1622,0.051,31,360,American Pale Ale (APA),16,360,Charlotte,NC
Hop Drop 'N Roll IPA,1621,0.072,80,360,American IPA,16,360,Charlotte,NC
Pumpkin Beast,1620,0.062,17,361,Pumpkin Ale,12,361,Fuquay-Varina,NC
OktoberBeast,1579,0.072,22,361,Märzen / Oktoberfest,12,361,Fuquay-Varina,NC
Mad Beach,1228,0.048,23,361,American Pale Wheat Ale,12,361,Fuquay-Varina,NC
Hog Wild India Pale Ale,705,0.067,NA,361,American IPA,12,361,Fuquay-Varina,NC
Devils Tramping Ground Tripel,704,0.092,5,361,Tripel,12,361,Fuquay-Varina,NC
Hot Rod Red,702,0.061,41,361,American Amber / Red Ale,12,361,Fuquay-Varina,NC
Hop Slayer Double IPA,1619,0.082,100,362,American Double / Imperial IPA,12,362,Lake Barrington,IL
Pumpkin Ale,1618,0.045,NA,362,Pumpkin Ale,12,362,Lake Barrington,IL
Big Bowl Blonde Ale,1364,0.05,NA,362,American Brown Ale,12,362,Lake Barrington,IL
Phat Chance,971,0.052,27,362,American Blonde Ale,12,362,Lake Barrington,IL
Hop Slayer Double IPA (2011),740,0.082,100,362,American Double / Imperial IPA,12,362,Lake Barrington,IL
Hop Slayer Double IPA (2011),430,0.082,100,362,American Double / Imperial IPA,12,362,Lake Barrington,IL
Wild Onion Summer Wit,398,0.042,13,362,Witbier,12,362,Lake Barrington,IL
Jack Stout,366,0.06,23,362,Oatmeal Stout,12,362,Lake Barrington,IL
Wild Onion Pumpkin Ale (2010),334,0.045,NA,362,Pumpkin Ale,12,362,Lake Barrington,IL
Paddy Pale Ale,162,0.056,41,362,American Pale Ale (APA),12,362,Lake Barrington,IL
The 12th Can™,1615,0.045,32,363,American Pale Ale (APA),16,363,Seattle,WA
Hilliard's Pils,889,0.055,34,363,Czech Pilsener,16,363,Seattle,WA
Hilliard's Blonde,724,0.049,20,363,American Blonde Ale,16,363,Seattle,WA
Hilliard's Amber Ale,497,0.055,60,363,American Amber / Red Ale,16,363,Seattle,WA
Hilliard's Saison,496,0.066,30,363,Saison / Farmhouse Ale,16,363,Seattle,WA
Keeper (Current),1612,0.05,NA,364,American Pilsner,12,364,Pottstown,PA
Better Half,1611,0.068,NA,364,American IPA,12,364,Pottstown,PA
Bohemian Export Lager,1607,0.06,NA,365,Dortmunder / Export Lager,12,365,Midvale,UT
Altus Bohemes Altbier,1597,0.053,NA,365,Altbier,12,365,Midvale,UT
Cherny Bock,344,0.04,NA,365,Schwarzbier,12,365,Midvale,UT
Czech Pilsner,89,0.05,NA,365,Czech Pilsener,12,365,Midvale,UT
Viennese Lager,88,0.05,NA,365,Vienna Lager,12,365,Midvale,UT
Chickawawa Lemonale,1604,0.05,5,366,Fruit / Vegetable Beer,12,366,Davenport,IA
Barrel Aged Farmer,1574,0.07,22,366,American Brown Ale,16,366,Davenport,IA
Great River Golden Ale,1446,0.048,NA,366,American Blonde Ale,12,366,Davenport,IA
Dirty Blonde Chocolate Ale,1275,0.048,NA,366,American Blonde Ale,12,366,Davenport,IA
Dos Pistolas,1244,0.048,20,366,Vienna Lager,12,366,Davenport,IA
Owney Irish Style Red Ale,1064,0.05,30,366,Irish Red Ale,16,366,Davenport,IA
Aaah Bock Lager,1028,0.06,NA,366,Vienna Lager,16,366,Davenport,IA
Widespread Wit,865,0.055,10,366,Witbier,16,366,Davenport,IA
Roller Dam Red Ale,864,0.054,30,366,Irish Red Ale,16,366,Davenport,IA
483 Pale Ale,863,0.053,48,366,American Pale Ale (APA),16,366,Davenport,IA
